Department,SKUID,Brand,Model,UnitsSold,AvgUnitCost,NetRevenue,COGS,AvgDailyInvCOGS,MarkupRatio,ItemTurns,VelocityTier,NoSalesHistory,IsMarkdown,MarkdownDepth,MarkdownRate
Helmets & Protection,HELMETS_AND_PR_0042,Gravelpath,Gravelpath Apex,0,544.08,55.42,39.52,25.04,1.4022,1.5781,Moderate,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0043,Tidefall,Tidefall Enduro,8,528.68,5448.6,4328.72,3132.52,1.2587,1.3819,Slow,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0044,Mesaflow,Mesaflow X1,1,482.72,716.96,578.47,484.2,1.2394,1.1947,Slow,False,True,0.2469,0.4755
Helmets & Protection,HELMETS_AND_PR_0045,Mesaflow,Mesaflow Signature,0,318.89,72.79,56.52,20.0,1.288,2.8258,Moderate,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0046,Opentrail,Opentrail Enduro,0,245.47,121.04,80.72,34.33,1.4995,2.3515,Moderate,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0047,Gravelpath,Gravelpath Enduro,1,537.04,1085.54,603.58,433.28,1.7985,1.393,Slow,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0048,Gravelpath,Gravelpath Ridge,7,544.55,5374.35,4135.34,1651.81,1.2996,2.5035,Moderate,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0049,Opentrail,Opentrail Ridge,295,62.35,24100.65,18447.03,3684.88,1.3065,5.0061,Fast,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0050,Gravelpath,Gravelpath Elite,1,606.32,950.03,612.17,148.57,1.5519,4.1204,Fast,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0051,Opentrail,Opentrail Crest,4,348.26,1938.24,1624.01,382.05,1.1935,4.2508,Fast,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0052,Shorebreak,Shorebreak Comp,8,508.0,6112.28,4201.75,2143.88,1.4547,1.9599,Moderate,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0053,Tidefall,Tidefall Origin,304,63.94,30577.16,19494.41,7351.75,1.5685,2.6517,Moderate,False,True,0.2899,0.5349
Helmets & Protection,HELMETS_AND_PR_0054,Tidefall,Tidefall Ridge,0,131.2,54.8,39.7,20.0,1.3804,1.985,Moderate,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0055,Gravelpath,Gravelpath Elite,0,624.23,524.73,343.34,167.93,1.5283,2.0445,Moderate,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0056,Gravelpath,Gravelpath Crest,2,191.89,707.41,487.61,133.95,1.4508,3.6401,Fast,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0057,Shorebreak,Shorebreak LTD,0,608.65,599.76,504.51,230.62,1.1888,2.1876,Moderate,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0058,Mesaflow,Mesaflow Traverse,1,214.01,394.91,276.28,181.37,1.4294,1.5233,Moderate,False,True,0.1862,0.5684
Helmets & Protection,HELMETS_AND_PR_0059,Opentrail,Opentrail X1,16,304.51,6093.06,4933.89,1766.83,1.2349,2.7925,Moderate,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0060,Tidefall,Tidefall Elite,0,530.73,116.12,80.21,21.75,1.4477,3.6873,Fast,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0061,Gravelpath,Gravelpath Pro,69,29.75,3164.76,2073.77,1041.39,1.5261,1.9913,Moderate,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0062,Shorebreak,Shorebreak Carbon,1,649.68,1124.72,916.2,184.01,1.2276,4.9792,Fast,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0063,Shorebreak,Shorebreak Summit,15,337.72,6973.92,5315.64,3430.59,1.312,1.5495,Moderate,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0064,Gravelpath,Gravelpath Elite,0,117.8,74.63,57.42,20.0,1.2997,2.8708,Moderate,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0065,Mesaflow,Mesaflow Tour,5,446.41,3116.72,2267.68,853.51,1.3744,2.6569,Moderate,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0066,Mesaflow,Mesaflow Ridge,0,483.63,56.24,34.64,20.0,1.6238,1.7318,Moderate,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0067,Tidefall,Tidefall Venture,7,466.35,4434.1,3339.96,952.47,1.3276,3.5066,Fast,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0068,Opentrail,Opentrail Carbon,7,446.32,5702.9,3448.96,1594.04,1.6535,2.1637,Moderate,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0069,Tidefall,Tidefall Sport,0,185.71,114.24,74.25,20.0,1.5387,3.7123,Fast,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0070,Shorebreak,Shorebreak Elite,11,580.18,9021.52,6902.33,1494.79,1.307,4.6176,Fast,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0071,Opentrail,Opentrail Summit,2,497.63,1605.16,1106.62,306.63,1.4505,3.6089,Fast,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0072,Tidefall,Tidefall Origin,5,330.12,2802.89,1840.85,1004.69,1.5226,1.8323,Moderate,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0073,Tidefall,Tidefall Series II,11,527.09,9725.26,6192.94,2829.43,1.5704,2.1888,Moderate,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0074,Shorebreak,Shorebreak Carbon,0,510.26,393.28,273.79,177.54,1.4364,1.5422,Moderate,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0075,Mesaflow,Mesaflow Comp,2,395.78,1138.91,809.94,525.0,1.4062,1.5427,Moderate,False,True,0.2708,0.5809
Helmets & Protection,HELMETS_AND_PR_0076,Shorebreak,Shorebreak Signature,0,67.87,34.11,27.31,20.0,1.249,1.3657,Slow,True,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0077,Tidefall,Tidefall Lite,9,635.83,8419.1,5784.19,1719.73,1.4555,3.3634,Fast,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0078,Shorebreak,Shorebreak X1,2,33.18,123.73,85.24,101.08,1.4515,0.8433,Slow,False,True,0.3599,0.5365
Helmets & Protection,HELMETS_AND_PR_0079,Shorebreak,Shorebreak Trail,26,222.0,7684.49,5914.62,1527.05,1.2992,3.8732,Fast,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0080,Mesaflow,Mesaflow X1,1,449.4,1243.39,855.65,658.87,1.4532,1.2987,Slow,False,False,0.0,0.0
Helmets & Protection,HELMETS_AND_PR_0081,Mesaflow,Mesaflow Comp,3,139.29,695.54,512.35,371.9,1.3576,1.3777,Slow,False,True,0.3295,0.4825
Helmets & Protection,HELMETS_AND_PR_0082,Gravelpath,Gravelpath Comp,24,160.06,5494.84,3992.9,2754.56,1.3762,1.4496,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0001,Opentrail,Opentrail Origin,16,523.67,13500.14,8782.31,1629.9,1.5372,5.3882,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0002,Opentrail,Opentrail Ridge,14,511.14,10335.04,7592.99,1423.74,1.3611,5.3331,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0003,Opentrail,Opentrail X1,2,115.19,532.89,307.78,393.94,1.7314,0.7813,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0004,Northeave,Northeave Summit,2,216.7,627.46,458.46,165.92,1.3686,2.7631,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0005,Frostline,Frostline LTD,8,574.49,7117.64,4957.16,1395.0,1.4358,3.5535,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0006,Opentrail,Opentrail Origin,12,189.44,3891.82,2459.62,594.36,1.5823,4.1383,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0007,Summitform,Summitform Ridge,17,68.39,1651.98,1187.8,977.99,1.3908,1.2145,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0008,Northeave,Northeave Sport,14,353.7,6525.45,5253.42,1555.45,1.2421,3.3774,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0009,Opentrail,Opentrail Summit,20,101.59,2714.79,2125.47,1298.46,1.2773,1.6369,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0010,Opentrail,Opentrail Base,0,196.81,51.81,28.53,20.0,1.8158,1.4266,Slow,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0011,Frostline,Frostline X1,3,426.76,2143.47,1337.22,290.69,1.6029,4.6002,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0012,Summitform,Summitform Tour,35,176.88,10617.64,6309.93,1684.72,1.6827,3.7454,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0013,Northeave,Northeave Trail,3,85.86,446.8,318.61,34.76,1.4024,9.1662,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0014,Mesaflow,Mesaflow Tour,63,129.11,10218.04,8135.9,1616.12,1.2559,5.0342,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0015,Rockline,Rockline MAX,27,308.62,14942.75,8341.27,2285.14,1.7914,3.6502,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0016,Frostline,Frostline Ascent,0,526.32,25.61,21.48,20.0,1.1922,1.0742,Slow,True,True,0.3191,0.4394
Goggles & Eyewear,GOGGLES_AND_EY_0017,Frostline,Frostline Carbon,0,579.24,284.84,190.6,53.55,1.4944,3.5596,Fast,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0018,Rockline,Rockline Ascent,7,124.89,1395.23,894.6,467.45,1.5596,1.9138,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0019,Summitform,Summitform MAX,0,628.24,263.61,159.72,218.41,1.6505,0.7313,Slow,True,True,0.3355,0.6634
Goggles & Eyewear,GOGGLES_AND_EY_0020,Northeave,Northeave Tour,0,468.13,238.72,139.7,202.35,1.7088,0.6904,Slow,True,True,0.2232,0.8179
Goggles & Eyewear,GOGGLES_AND_EY_0021,Summitform,Summitform Elite,21,18.03,542.11,393.69,302.65,1.377,1.3008,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0022,Opentrail,Opentrail Summit,2,516.93,2398.34,1540.27,1107.95,1.5571,1.3902,Slow,False,True,0.2414,0.4119
Goggles & Eyewear,GOGGLES_AND_EY_0023,Opentrail,Opentrail Enduro,0,84.77,108.51,76.71,25.51,1.4145,3.0066,Fast,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0024,Northeave,Northeave Comp,59,69.15,6025.88,4123.11,1131.54,1.4615,3.6438,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0025,Opentrail,Opentrail Traverse,0,126.68,50.46,49.47,20.0,1.02,2.4733,Moderate,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0026,Frostline,Frostline Summit,9,586.99,7714.86,5304.15,813.03,1.4545,6.5239,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0027,Opentrail,Opentrail Tour,3,309.41,1335.17,948.99,372.08,1.4069,2.5505,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0028,Mesaflow,Mesaflow Team,52,93.63,7720.57,4911.83,1255.88,1.5718,3.9111,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0029,Mesaflow,Mesaflow Series II,10,323.48,5839.06,3369.96,1043.11,1.7327,3.2307,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0030,Mesaflow,Mesaflow Pro,1,310.05,649.86,486.01,409.03,1.3371,1.1882,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0031,Northeave,Northeave Venture,23,185.14,6700.65,4427.05,1210.24,1.5136,3.658,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0032,Summitform,Summitform Carbon,0,648.42,783.75,523.31,161.38,1.4977,3.2427,Fast,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0033,Summitform,Summitform Lite,6,207.94,2095.84,1365.77,578.71,1.5345,2.36,Moderate,False,True,0.2059,0.2903
Goggles & Eyewear,GOGGLES_AND_EY_0034,Mesaflow,Mesaflow MAX,2,371.4,1468.14,904.68,284.7,1.6228,3.1777,Fast,False,True,0.1006,0.3211
Goggles & Eyewear,GOGGLES_AND_EY_0035,Rockline,Rockline LTD,1,162.92,464.01,235.62,75.83,1.9693,3.1074,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0036,Opentrail,Opentrail Comp,0,516.31,91.17,70.95,23.57,1.2849,3.0109,Fast,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0037,Opentrail,Opentrail Comp,1,93.87,147.05,103.29,24.29,1.4237,4.2531,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0038,Summitform,Summitform Ridge,10,35.78,513.01,359.73,198.72,1.4261,1.8102,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0039,Mesaflow,Mesaflow Sport,19,242.0,8859.91,4735.86,980.96,1.8708,4.8278,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0040,Opentrail,Opentrail Comp,2,543.12,2201.21,1554.32,819.48,1.4162,1.8967,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0041,Mesaflow,Mesaflow Series II,1,214.55,469.01,268.52,197.04,1.7467,1.3628,Slow,False,True,0.1978,0.4153
Goggles & Eyewear,GOGGLES_AND_EY_0042,Mesaflow,Mesaflow Lite,1,169.99,331.04,271.84,163.67,1.2178,1.6609,Moderate,False,True,0.2638,0.38
Goggles & Eyewear,GOGGLES_AND_EY_0043,Summitform,Summitform Crest,4,412.84,2976.78,1713.88,480.73,1.7369,3.5651,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0044,Northeave,Northeave Team,2,396.86,1678.64,1012.93,304.67,1.6572,3.3246,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0045,Rockline,Rockline Summit,0,346.2,58.76,35.64,20.0,1.649,1.7819,Moderate,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0046,Summitform,Summitform Team,8,226.3,2858.73,1881.57,783.19,1.5193,2.4025,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0047,Frostline,Frostline Pro,2,501.93,1752.67,1137.52,968.48,1.5408,1.1746,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0048,Mesaflow,Mesaflow Comp,0,522.37,768.04,512.32,287.72,1.4991,1.7806,Moderate,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0049,Rockline,Rockline Crest,3,178.56,940.45,678.02,711.18,1.387,0.9534,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0050,Mesaflow,Mesaflow Traverse,17,26.93,713.85,461.72,198.88,1.5461,2.3216,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0051,Rockline,Rockline Enduro,30,51.1,1852.63,1566.59,588.54,1.1826,2.6618,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0052,Northeave,Northeave Elite,93,86.68,11560.89,8124.79,850.44,1.4229,9.5537,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0053,Mesaflow,Mesaflow Enduro,3,575.72,2739.41,2085.28,352.81,1.3137,5.9105,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0054,Summitform,Summitform Origin,44,144.46,9088.66,6403.96,1884.07,1.4192,3.399,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0055,Frostline,Frostline Ascent,70,207.75,24709.62,14720.79,2805.59,1.6786,5.247,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0056,Frostline,Frostline Sport,194,18.72,6500.8,3644.61,920.63,1.7837,3.9588,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0057,Rockline,Rockline Ascent,8,554.39,8301.5,4931.02,1066.06,1.6835,4.6254,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0058,Frostline,Frostline Sport,9,447.38,5949.65,4302.5,984.82,1.3828,4.3688,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0059,Mesaflow,Mesaflow Crest,12,167.8,2750.63,2019.69,596.79,1.3619,3.3843,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0060,Summitform,Summitform Trail,21,398.5,13074.15,8530.09,1556.89,1.5327,5.4789,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0061,Northeave,Northeave Signature,0,515.98,681.49,443.76,311.38,1.5357,1.4251,Slow,True,True,0.2508,0.4223
Goggles & Eyewear,GOGGLES_AND_EY_0062,Mesaflow,Mesaflow Venture,8,536.74,5494.96,4598.23,726.79,1.195,6.3268,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0063,Summitform,Summitform MAX,33,432.94,24269.43,14541.88,1901.44,1.6689,7.6478,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0064,Rockline,Rockline Series II,2,309.66,1272.79,848.17,236.7,1.5006,3.5833,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0065,Summitform,Summitform Trail,1,165.83,444.8,314.32,312.74,1.4151,1.0051,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0066,Summitform,Summitform Enduro,5,408.9,4059.28,2218.59,882.48,1.8297,2.514,Moderate,False,True,0.1488,0.3218
Goggles & Eyewear,GOGGLES_AND_EY_0067,Opentrail,Opentrail Series II,1,62.86,102.15,63.9,28.93,1.5987,2.2088,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0068,Frostline,Frostline Xpedition,2,290.1,1025.57,681.97,325.02,1.5038,2.0982,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0069,Rockline,Rockline Enduro,1,433.47,1345.75,852.39,603.05,1.5788,1.4135,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0070,Opentrail,Opentrail Sport,1,246.85,599.66,385.03,222.48,1.5574,1.7306,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0071,Northeave,Northeave Tour,4,185.11,1347.46,828.07,574.77,1.6272,1.4407,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0072,Mesaflow,Mesaflow Summit,11,91.35,1875.08,1061.41,227.17,1.7666,4.6724,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0073,Summitform,Summitform Summit,0,604.77,122.24,91.2,20.0,1.3403,4.5599,Fast,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0074,Opentrail,Opentrail Xpedition,0,608.39,185.97,117.42,72.17,1.5838,1.627,Moderate,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0075,Frostline,Frostline Enduro,7,489.7,5206.88,3656.21,1245.39,1.4241,2.9358,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0076,Rockline,Rockline Foundation,4,330.93,2120.49,1357.66,200.3,1.5619,6.7783,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0077,Summitform,Summitform Ascent,11,466.52,8223.84,5527.82,3729.93,1.4877,1.482,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0078,Opentrail,Opentrail Comp,3,215.7,987.81,731.8,318.94,1.3498,2.2945,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0079,Opentrail,Opentrail Signature,5,460.97,4051.61,2712.82,406.74,1.4935,6.6697,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0080,Mesaflow,Mesaflow Lite,0,152.06,239.47,146.21,99.34,1.6378,1.4719,Slow,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0081,Opentrail,Opentrail MAX,6,38.91,386.83,269.42,264.17,1.4358,1.0199,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0082,Frostline,Frostline Summit,9,258.78,3816.34,2548.89,1418.44,1.4973,1.797,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0083,Mesaflow,Mesaflow Xpedition,1,536.02,879.43,631.1,136.25,1.3935,4.6318,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0084,Frostline,Frostline Base,2,470.47,2033.21,1228.61,390.03,1.6549,3.15,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0085,Summitform,Summitform Traverse,0,345.47,455.88,335.27,62.47,1.3597,5.3672,Fast,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0086,Opentrail,Opentrail Lite,13,237.97,5331.43,3210.04,990.57,1.6609,3.2406,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0087,Frostline,Frostline Lite,1,44.33,88.02,61.4,20.0,1.4336,3.0698,Fast,False,True,0.05,0.3885
Goggles & Eyewear,GOGGLES_AND_EY_0088,Mesaflow,Mesaflow Apex,0,322.15,46.59,36.88,23.57,1.2632,1.5646,Moderate,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0089,Mesaflow,Mesaflow Ridge,0,232.19,143.14,102.26,106.69,1.3997,0.9585,Slow,True,True,0.274,0.6149
Goggles & Eyewear,GOGGLES_AND_EY_0090,Frostline,Frostline Xpedition,3,387.63,1886.89,1424.15,429.29,1.3249,3.3174,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0091,Summitform,Summitform Xpedition,2,498.37,1895.59,1454.53,642.93,1.3032,2.2623,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0092,Rockline,Rockline Crest,24,178.36,7457.19,4433.36,981.55,1.6821,4.5167,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0093,Mesaflow,Mesaflow Summit,4,474.43,2807.55,2134.67,311.77,1.3152,6.8469,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0094,Frostline,Frostline Lite,9,485.11,5923.08,4506.11,1752.99,1.3145,2.5705,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0095,Northeave,Northeave Xpedition,19,116.47,3830.08,2284.54,903.7,1.6765,2.528,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0096,Frostline,Frostline Foundation,4,51.22,427.38,239.4,126.99,1.7852,1.8852,Moderate,False,True,0.1738,0.4493
Goggles & Eyewear,GOGGLES_AND_EY_0097,Opentrail,Opentrail Venture,0,291.69,90.35,63.92,20.0,1.4134,3.1962,Fast,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0098,Rockline,Rockline MAX,0,643.68,1053.56,618.67,69.95,1.703,8.8449,Fast,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0099,Northeave,Northeave MAX,23,213.17,6890.87,4952.99,3125.93,1.3913,1.5845,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0100,Mesaflow,Mesaflow Xpedition,2,547.99,2068.02,1240.41,1542.91,1.6672,0.8039,Slow,False,True,0.3043,0.5163
Goggles & Eyewear,GOGGLES_AND_EY_0101,Summitform,Summitform Elite,18,78.89,2189.9,1483.39,1247.54,1.4763,1.1891,Slow,False,True,0.1658,0.5064
Goggles & Eyewear,GOGGLES_AND_EY_0102,Rockline,Rockline Signature,5,575.91,3866.06,3052.02,612.77,1.2667,4.9807,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0103,Frostline,Frostline Pro,64,123.59,13038.34,7988.75,748.68,1.6321,10.6705,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0104,Northeave,Northeave Series II,2,464.89,2104.19,1362.92,553.26,1.5439,2.4634,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0105,Northeave,Northeave LTD,2,374.21,1356.04,795.22,1010.41,1.7052,0.787,Slow,False,True,0.2367,0.4852
Goggles & Eyewear,GOGGLES_AND_EY_0106,Opentrail,Opentrail Crest,4,177.65,1425.55,831.64,198.41,1.7141,4.1915,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0107,Mesaflow,Mesaflow Signature,56,148.84,11522.76,8360.61,2182.23,1.3782,3.8312,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0108,Summitform,Summitform Venture,2,584.79,2021.99,1615.69,1643.64,1.2515,0.983,Slow,False,True,0.2985,0.55
Goggles & Eyewear,GOGGLES_AND_EY_0109,Opentrail,Opentrail Venture,4,283.63,2006.69,1301.45,884.54,1.5419,1.4713,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0110,Opentrail,Opentrail Crest,2,465.8,1275.16,944.52,1048.35,1.3501,0.901,Slow,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0111,Frostline,Frostline Trail,0,432.51,115.21,78.27,20.0,1.472,3.9133,Fast,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0112,Rockline,Rockline Apex,2,137.67,682.68,411.59,142.9,1.6587,2.8802,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0113,Frostline,Frostline LTD,0,648.66,426.63,295.27,154.79,1.4449,1.9076,Moderate,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0114,Mesaflow,Mesaflow Lite,26,36.64,1797.2,980.86,233.55,1.8323,4.1998,Fast,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0115,Summitform,Summitform Tour,0,322.97,251.8,152.35,20.0,1.6528,7.6176,Fast,True,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0116,Summitform,Summitform Tour,3,281.63,1767.41,1020.45,745.35,1.732,1.3691,Slow,False,True,0.1759,0.5302
Goggles & Eyewear,GOGGLES_AND_EY_0117,Summitform,Summitform Enduro,1,170.4,481.99,272.95,98.31,1.7659,2.7762,Moderate,False,False,0.0,0.0
Goggles & Eyewear,GOGGLES_AND_EY_0118,Summitform,Summitform X1,6,621.91,7083.93,4140.64,1739.66,1.7108,2.3802,Moderate,False,False,0.0,0.0
