SKUID,Department,TxnCount,AvgDaysBetweenSales,MaxGapDays,DaysSinceLastSale,FirstSaleDaysAgo
GLOVES_AND_HAN_0004,Gloves & Handwear,7,17.8,22.6,18.7,143.7
GLOVES_AND_HAN_0005,Gloves & Handwear,1,38.2,113.2,6.3,44.5
GLOVES_AND_HAN_0006,Gloves & Handwear,3,62.5,254.9,44.9,232.2
GLOVES_AND_HAN_0007,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0008,Gloves & Handwear,28,40.7,126.2,13.8,730.0
GLOVES_AND_HAN_0009,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0010,Gloves & Handwear,1,78.1,259.4,11.0,89.1
GLOVES_AND_HAN_0011,Gloves & Handwear,2,72.0,168.9,17.5,161.6
GLOVES_AND_HAN_0012,Gloves & Handwear,6,36.9,49.5,10.5,231.9
GLOVES_AND_HAN_0013,Gloves & Handwear,33,118.4,130.3,39.0,730.0
GLOVES_AND_HAN_0014,Gloves & Handwear,8,28.2,54.0,28.5,254.3
GLOVES_AND_HAN_0015,Gloves & Handwear,3,172.7,365.0,15.2,533.3
GLOVES_AND_HAN_0016,Gloves & Handwear,1,88.1,180.6,16.4,104.5
GLOVES_AND_HAN_0017,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0018,Gloves & Handwear,20,55.8,61.3,12.0,730.0
GLOVES_AND_HAN_0019,Gloves & Handwear,1,123.4,365.0,13.4,136.8
GLOVES_AND_HAN_0020,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0021,Gloves & Handwear,2,130.6,176.4,18.4,279.6
GLOVES_AND_HAN_0022,Gloves & Handwear,2,33.6,64.7,36.1,103.2
GLOVES_AND_HAN_0023,Gloves & Handwear,2,45.4,197.5,3.9,94.7
GLOVES_AND_HAN_0024,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0025,Gloves & Handwear,4,35.5,71.1,19.3,161.1
GLOVES_AND_HAN_0026,Gloves & Handwear,1,104.2,272.7,20.3,124.6
GLOVES_AND_HAN_0027,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0028,Gloves & Handwear,1,56.7,119.3,18.9,75.6
GLOVES_AND_HAN_0029,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0030,Gloves & Handwear,2,166.6,351.8,14.1,347.3
GLOVES_AND_HAN_0031,Gloves & Handwear,1,35.9,138.2,30.8,66.7
GLOVES_AND_HAN_0032,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0033,Gloves & Handwear,1,107.8,263.7,9.0,116.8
GLOVES_AND_HAN_0034,Gloves & Handwear,5,9.0,10.0,27.4,72.6
GLOVES_AND_HAN_0035,Gloves & Handwear,3,55.8,229.3,17.7,185.0
GLOVES_AND_HAN_0036,Gloves & Handwear,4,37.3,59.5,15.6,164.8
GLOVES_AND_HAN_0037,Gloves & Handwear,11,55.7,105.5,13.4,626.1
GLOVES_AND_HAN_0038,Gloves & Handwear,4,106.3,365.0,15.3,440.7
GLOVES_AND_HAN_0039,Gloves & Handwear,1,20.3,141.8,10.7,31.1
GLOVES_AND_HAN_0040,Gloves & Handwear,1,90.0,132.5,22.4,112.4
GLOVES_AND_HAN_0041,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0042,Gloves & Handwear,4,159.9,365.0,16.8,656.2
GLOVES_AND_HAN_0043,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0044,Gloves & Handwear,3,77.5,175.4,8.7,241.3
GLOVES_AND_HAN_0045,Gloves & Handwear,3,32.3,76.2,19.4,116.3
GLOVES_AND_HAN_0046,Gloves & Handwear,19,34.0,72.8,23.7,669.1
GLOVES_AND_HAN_0047,Gloves & Handwear,2,58.6,248.6,18.3,135.4
GLOVES_AND_HAN_0048,Gloves & Handwear,1,60.0,118.2,11.3,71.3
GLOVES_AND_HAN_0049,Gloves & Handwear,1,60.2,74.5,26.9,87.1
GLOVES_AND_HAN_0050,Gloves & Handwear,1,102.2,200.3,6.6,108.8
GLOVES_AND_HAN_0051,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0052,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0053,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0054,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0055,Gloves & Handwear,12,21.9,25.6,19.2,282.3
GLOVES_AND_HAN_0056,Gloves & Handwear,4,38.3,62.3,17.0,170.4
GLOVES_AND_HAN_0057,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0058,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0059,Gloves & Handwear,2,87.5,251.5,21.2,196.2
GLOVES_AND_HAN_0060,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0061,Gloves & Handwear,1,10.4,27.7,20.6,31.0
GLOVES_AND_HAN_0062,Gloves & Handwear,1,62.0,144.9,12.8,74.8
GLOVES_AND_HAN_0063,Gloves & Handwear,1,62.7,225.5,13.1,75.8
GLOVES_AND_HAN_0064,Gloves & Handwear,1,135.9,314.7,7.5,143.4
GLOVES_AND_HAN_0065,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0066,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0067,Gloves & Handwear,6,13.2,14.6,10.5,89.9
GLOVES_AND_HAN_0068,Gloves & Handwear,1,48.0,71.5,28.0,76.0
GLOVES_AND_HAN_0069,Gloves & Handwear,12,24.8,32.7,18.2,316.0
GLOVES_AND_HAN_0070,Gloves & Handwear,5,42.9,126.3,17.5,232.1
GLOVES_AND_HAN_0071,Gloves & Handwear,12,26.4,116.8,27.1,343.6
GLOVES_AND_HAN_0072,Gloves & Handwear,2,14.2,25.4,13.1,41.6
GLOVES_AND_HAN_0073,Gloves & Handwear,1,57.0,95.7,10.3,67.3
GLOVES_AND_HAN_0074,Gloves & Handwear,8,84.6,329.2,14.7,691.4
GLOVES_AND_HAN_0075,Gloves & Handwear,6,38.7,96.2,41.6,273.9
GLOVES_AND_HAN_0076,Gloves & Handwear,15,38.0,83.4,21.0,591.5
GLOVES_AND_HAN_0077,Gloves & Handwear,46,104.0,286.3,25.3,730.0
GLOVES_AND_HAN_0078,Gloves & Handwear,1,53.7,111.9,14.4,68.2
GLOVES_AND_HAN_0079,Gloves & Handwear,2,102.7,232.5,15.2,220.6
GLOVES_AND_HAN_0080,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0081,Gloves & Handwear,4,31.6,99.8,14.0,140.5
GLOVES_AND_HAN_0082,Gloves & Handwear,9,171.6,365.0,10.7,730.0
GLOVES_AND_HAN_0083,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0084,Gloves & Handwear,1,44.8,239.6,15.6,60.4
GLOVES_AND_HAN_0085,Gloves & Handwear,22,15.0,41.2,18.0,348.0
GLOVES_AND_HAN_0086,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0087,Gloves & Handwear,2,35.0,95.3,15.6,85.7
GLOVES_AND_HAN_0088,Gloves & Handwear,16,124.7,137.2,16.4,730.0
GLOVES_AND_HAN_0089,Gloves & Handwear,5,57.9,130.1,18.4,307.8
GLOVES_AND_HAN_0090,Gloves & Handwear,1,67.5,365.0,14.7,82.1
GLOVES_AND_HAN_0091,Gloves & Handwear,6,137.5,365.0,25.0,730.0
GLOVES_AND_HAN_0092,Gloves & Handwear,2,49.1,132.8,40.0,138.3
GLOVES_AND_HAN_0093,Gloves & Handwear,9,119.9,131.9,11.5,730.0
GLOVES_AND_HAN_0094,Gloves & Handwear,1,20.4,70.2,4.7,25.1
GLOVES_AND_HAN_0095,Gloves & Handwear,70,65.7,176.1,24.5,730.0
GLOVES_AND_HAN_0096,Gloves & Handwear,1,39.5,61.1,72.3,111.7
GLOVES_AND_HAN_0097,Gloves & Handwear,3,111.9,334.4,33.5,369.3
GLOVES_AND_HAN_0098,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0099,Gloves & Handwear,4,79.4,156.7,21.7,339.2
GLOVES_AND_HAN_0100,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0101,Gloves & Handwear,2,260.8,286.9,8.1,529.7
GLOVES_AND_HAN_0102,Gloves & Handwear,42,36.6,41.3,13.0,730.0
GLOVES_AND_HAN_0103,Gloves & Handwear,23,23.0,35.3,12.3,541.1
GLOVES_AND_HAN_0104,Gloves & Handwear,2,63.4,179.4,16.7,143.4
GLOVES_AND_HAN_0105,Gloves & Handwear,1,67.0,118.1,25.3,92.3
GLOVES_AND_HAN_0106,Gloves & Handwear,8,66.4,236.3,32.3,563.6
GLOVES_AND_HAN_0107,Gloves & Handwear,2,76.2,94.3,15.1,167.5
GLOVES_AND_HAN_0108,Gloves & Handwear,6,100.1,306.6,25.1,625.8
GLOVES_AND_HAN_0109,Gloves & Handwear,1,39.2,80.3,37.0,76.2
GLOVES_AND_HAN_0110,Gloves & Handwear,1,45.2,119.7,45.0,90.3
GLOVES_AND_HAN_0111,Gloves & Handwear,16,36.2,44.6,13.0,592.8
GLOVES_AND_HAN_0112,Gloves & Handwear,2,65.6,126.6,11.1,142.4
GLOVES_AND_HAN_0113,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0114,Gloves & Handwear,3,22.3,85.6,8.6,75.6
GLOVES_AND_HAN_0115,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0116,Gloves & Handwear,3,48.7,142.0,21.0,166.9
GLOVES_AND_HAN_0117,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0118,Gloves & Handwear,7,36.6,117.4,52.9,309.4
GLOVES_AND_HAN_0119,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0120,Gloves & Handwear,11,33.5,36.9,6.1,374.9
GLOVES_AND_HAN_0121,Gloves & Handwear,3,77.9,142.1,30.1,263.7
GLOVES_AND_HAN_0122,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0123,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0124,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0125,Gloves & Handwear,1,54.0,93.3,60.1,114.1
GLOVES_AND_HAN_0126,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0127,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0128,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0129,Gloves & Handwear,0,,,,
GLOVES_AND_HAN_0130,Gloves & Handwear,11,71.5,166.0,15.1,730.0
GLOVES_AND_HAN_0131,Gloves & Handwear,1,73.2,172.3,6.7,79.9
HYDRATION_AND__0001,Hydration & Nutrition,1,89.7,245.7,11.3,101.0
HYDRATION_AND__0002,Hydration & Nutrition,7,19.9,26.7,9.1,148.4
HYDRATION_AND__0003,Hydration & Nutrition,21,12.9,26.1,10.9,282.4
HYDRATION_AND__0004,Hydration & Nutrition,0,,,,
HYDRATION_AND__0005,Hydration & Nutrition,8,28.3,38.9,18.9,245.2
HYDRATION_AND__0006,Hydration & Nutrition,7,26.4,30.1,43.4,228.6
HYDRATION_AND__0007,Hydration & Nutrition,14,29.4,63.4,11.2,422.4
HYDRATION_AND__0008,Hydration & Nutrition,0,,,,
HYDRATION_AND__0009,Hydration & Nutrition,72,78.7,356.5,10.4,730.0
HYDRATION_AND__0010,Hydration & Nutrition,3,54.8,80.3,11.8,176.3
HYDRATION_AND__0011,Hydration & Nutrition,0,,,,
HYDRATION_AND__0012,Hydration & Nutrition,2,61.9,95.9,19.5,143.4
HYDRATION_AND__0013,Hydration & Nutrition,2,10.8,30.4,13.7,35.3
HYDRATION_AND__0014,Hydration & Nutrition,0,,,,
HYDRATION_AND__0015,Hydration & Nutrition,0,,,,
HYDRATION_AND__0016,Hydration & Nutrition,22,12.2,29.4,18.5,286.6
HYDRATION_AND__0017,Hydration & Nutrition,0,,,,
HYDRATION_AND__0018,Hydration & Nutrition,0,,,,
HYDRATION_AND__0019,Hydration & Nutrition,8,38.6,50.1,3.1,311.5
HYDRATION_AND__0020,Hydration & Nutrition,0,,,,
HYDRATION_AND__0021,Hydration & Nutrition,0,,,,
HYDRATION_AND__0022,Hydration & Nutrition,31,49.6,99.6,26.8,730.0
HYDRATION_AND__0023,Hydration & Nutrition,31,93.3,135.7,27.4,730.0
HYDRATION_AND__0024,Hydration & Nutrition,1,203.2,356.6,29.1,232.3
HYDRATION_AND__0025,Hydration & Nutrition,0,,,,
HYDRATION_AND__0026,Hydration & Nutrition,3,30.0,118.5,14.8,104.9
HYDRATION_AND__0027,Hydration & Nutrition,0,,,,
HYDRATION_AND__0028,Hydration & Nutrition,1,58.8,148.4,10.4,69.2
HYDRATION_AND__0029,Hydration & Nutrition,8,42.0,99.0,11.2,347.5
HYDRATION_AND__0030,Hydration & Nutrition,8,27.6,36.7,11.2,232.2
HYDRATION_AND__0031,Hydration & Nutrition,81,21.9,32.3,28.7,730.0
HYDRATION_AND__0032,Hydration & Nutrition,0,,,,
HYDRATION_AND__0033,Hydration & Nutrition,1,8.5,14.4,38.7,47.2
HYDRATION_AND__0034,Hydration & Nutrition,1,25.3,71.9,10.1,35.5
HYDRATION_AND__0035,Hydration & Nutrition,8,72.0,166.2,14.2,590.2
HYDRATION_AND__0036,Hydration & Nutrition,3,39.3,114.1,7.6,125.6
HYDRATION_AND__0037,Hydration & Nutrition,3,79.2,198.5,13.5,251.0
HYDRATION_AND__0038,Hydration & Nutrition,32,54.9,91.0,24.0,730.0
HYDRATION_AND__0039,Hydration & Nutrition,1,37.4,44.1,13.9,51.3
HYDRATION_AND__0040,Hydration & Nutrition,6,34.0,53.2,29.0,232.9
HYDRATION_AND__0041,Hydration & Nutrition,1,60.5,117.1,12.4,72.9
HYDRATION_AND__0042,Hydration & Nutrition,4,46.5,154.9,32.3,218.4
HYDRATION_AND__0043,Hydration & Nutrition,5,88.8,161.7,6.7,450.7
HYDRATION_AND__0044,Hydration & Nutrition,5,43.0,50.9,74.4,289.5
HYDRATION_AND__0045,Hydration & Nutrition,1,41.7,231.2,13.4,55.1
HYDRATION_AND__0046,Hydration & Nutrition,1,27.8,49.6,14.7,42.5
HYDRATION_AND__0047,Hydration & Nutrition,15,22.5,46.9,5.3,343.2
HYDRATION_AND__0048,Hydration & Nutrition,0,,,,
HYDRATION_AND__0049,Hydration & Nutrition,13,25.2,70.8,11.7,339.9
HYDRATION_AND__0050,Hydration & Nutrition,1,97.3,338.9,6.2,103.6
HYDRATION_AND__0051,Hydration & Nutrition,8,49.5,105.5,13.8,410.0
HYDRATION_AND__0052,Hydration & Nutrition,3,18.1,32.6,18.7,73.1
HYDRATION_AND__0053,Hydration & Nutrition,1,15.5,42.6,16.5,32.0
HYDRATION_AND__0054,Hydration & Nutrition,2,27.1,29.9,22.1,76.4
HYDRATION_AND__0055,Hydration & Nutrition,18,20.7,28.9,25.1,398.0
HYDRATION_AND__0056,Hydration & Nutrition,28,31.6,46.1,23.4,730.0
HYDRATION_AND__0057,Hydration & Nutrition,4,21.7,62.4,18.1,105.1
HYDRATION_AND__0058,Hydration & Nutrition,5,67.8,130.3,3.8,342.7
HYDRATION_AND__0059,Hydration & Nutrition,38,28.7,36.3,15.5,730.0
HYDRATION_AND__0060,Hydration & Nutrition,16,39.9,111.2,16.8,654.7
HYDRATION_AND__0061,Hydration & Nutrition,0,,,,
HYDRATION_AND__0062,Hydration & Nutrition,19,77.1,291.5,5.0,730.0
HYDRATION_AND__0063,Hydration & Nutrition,13,20.6,31.9,14.1,282.1
HYDRATION_AND__0064,Hydration & Nutrition,18,21.5,69.3,19.8,407.2
HYDRATION_AND__0065,Hydration & Nutrition,15,32.4,90.5,7.4,494.0
HYDRATION_AND__0066,Hydration & Nutrition,3,54.7,60.2,21.4,185.5
HYDRATION_AND__0067,Hydration & Nutrition,4,111.7,161.5,33.6,480.6
HYDRATION_AND__0068,Hydration & Nutrition,0,,,,
HYDRATION_AND__0069,Hydration & Nutrition,4,64.1,101.9,30.4,286.9
HYDRATION_AND__0070,Hydration & Nutrition,27,42.1,102.1,7.8,730.0
HYDRATION_AND__0071,Hydration & Nutrition,0,,,,
HYDRATION_AND__0072,Hydration & Nutrition,2,23.7,27.6,18.1,65.6
HYDRATION_AND__0073,Hydration & Nutrition,28,21.3,76.4,75.5,672.0
HYDRATION_AND__0074,Hydration & Nutrition,4,45.6,76.3,55.8,238.0
HYDRATION_AND__0075,Hydration & Nutrition,4,187.6,365.0,11.2,730.0
HYDRATION_AND__0076,Hydration & Nutrition,4,62.2,113.7,16.6,265.4
HYDRATION_AND__0077,Hydration & Nutrition,26,34.3,148.0,25.4,730.0
HYDRATION_AND__0078,Hydration & Nutrition,0,,,,
HYDRATION_AND__0079,Hydration & Nutrition,0,,,,
HYDRATION_AND__0080,Hydration & Nutrition,0,,,,
HYDRATION_AND__0081,Hydration & Nutrition,0,,,,
HYDRATION_AND__0082,Hydration & Nutrition,26,30.7,33.8,14.3,730.0
HYDRATION_AND__0083,Hydration & Nutrition,0,,,,
HYDRATION_AND__0084,Hydration & Nutrition,1,159.5,365.0,20.5,180.0
HYDRATION_AND__0085,Hydration & Nutrition,0,,,,
HYDRATION_AND__0086,Hydration & Nutrition,0,,,,
HYDRATION_AND__0087,Hydration & Nutrition,5,20.3,65.1,16.0,117.6
HYDRATION_AND__0088,Hydration & Nutrition,25,45.1,167.9,10.1,730.0
HYDRATION_AND__0089,Hydration & Nutrition,12,39.5,52.0,8.4,482.4
HYDRATION_AND__0090,Hydration & Nutrition,1,49.9,147.2,78.6,128.6
HYDRATION_AND__0091,Hydration & Nutrition,4,58.3,160.1,12.9,246.1
HYDRATION_AND__0092,Hydration & Nutrition,1,79.1,195.6,32.5,111.7
HYDRATION_AND__0093,Hydration & Nutrition,1,106.1,365.0,44.1,150.2
HYDRATION_AND__0094,Hydration & Nutrition,24,50.1,151.5,9.4,730.0
HYDRATION_AND__0095,Hydration & Nutrition,36,40.1,73.3,16.2,730.0
HYDRATION_AND__0096,Hydration & Nutrition,320,36.2,64.7,25.6,730.0
HYDRATION_AND__0097,Hydration & Nutrition,0,,,,
HYDRATION_AND__0098,Hydration & Nutrition,0,,,,
HYDRATION_AND__0099,Hydration & Nutrition,1,48.6,206.8,26.2,74.8
HYDRATION_AND__0100,Hydration & Nutrition,0,,,,
HYDRATION_AND__0101,Hydration & Nutrition,4,111.9,240.9,30.6,478.1
HYDRATION_AND__0102,Hydration & Nutrition,10,97.1,232.1,20.3,730.0
HYDRATION_AND__0103,Hydration & Nutrition,7,38.1,75.1,9.1,276.1
HYDRATION_AND__0104,Hydration & Nutrition,0,,,,
HYDRATION_AND__0105,Hydration & Nutrition,1,138.7,161.0,24.2,162.9
HYDRATION_AND__0106,Hydration & Nutrition,32,29.4,66.9,19.0,730.0
HYDRATION_AND__0107,Hydration & Nutrition,0,,,,
HYDRATION_AND__0108,Hydration & Nutrition,81,37.4,134.4,18.9,730.0
HYDRATION_AND__0109,Hydration & Nutrition,4,69.3,76.2,26.3,303.5
HYDRATION_AND__0110,Hydration & Nutrition,18,36.0,55.2,31.6,678.8
HYDRATION_AND__0111,Hydration & Nutrition,4,101.9,254.8,16.4,424.0
HYDRATION_AND__0112,Hydration & Nutrition,2,80.3,267.5,43.9,204.5
HYDRATION_AND__0113,Hydration & Nutrition,1,17.8,43.9,23.6,41.4
HYDRATION_AND__0114,Hydration & Nutrition,3,21.8,49.9,15.3,80.7
HYDRATION_AND__0115,Hydration & Nutrition,3,49.6,77.8,12.4,161.1
HYDRATION_AND__0116,Hydration & Nutrition,4,41.3,118.9,27.0,192.2
HYDRATION_AND__0117,Hydration & Nutrition,0,,,,
HYDRATION_AND__0118,Hydration & Nutrition,1,25.4,58.9,1.8,27.3
HYDRATION_AND__0119,Hydration & Nutrition,2,74.5,112.3,30.1,179.0
HYDRATION_AND__0120,Hydration & Nutrition,2,101.4,171.1,18.1,221.0
HYDRATION_AND__0121,Hydration & Nutrition,2,80.7,88.8,11.6,173.0
HYDRATION_AND__0122,Hydration & Nutrition,4,12.1,21.3,7.3,55.7
HYDRATION_AND__0123,Hydration & Nutrition,1,80.9,218.1,15.5,96.3
HYDRATION_AND__0124,Hydration & Nutrition,1,64.6,365.0,34.3,98.9
HYDRATION_AND__0125,Hydration & Nutrition,0,,,,
HYDRATION_AND__0126,Hydration & Nutrition,3,12.7,22.5,12.9,51.1
HYDRATION_AND__0127,Hydration & Nutrition,0,,,,
HYDRATION_AND__0128,Hydration & Nutrition,1,29.0,70.5,12.1,41.1
HYDRATION_AND__0129,Hydration & Nutrition,0,,,,
HYDRATION_AND__0130,Hydration & Nutrition,28,43.9,169.7,19.6,730.0
HYDRATION_AND__0131,Hydration & Nutrition,81,30.5,100.6,15.0,730.0
HYDRATION_AND__0132,Hydration & Nutrition,26,15.9,38.1,18.4,432.7
HYDRATION_AND__0133,Hydration & Nutrition,0,,,,
CAMP_KITCHEN_A_0001,Camp Kitchen & Tools,1,150.2,365.0,22.7,172.9
CAMP_KITCHEN_A_0002,Camp Kitchen & Tools,1,101.4,340.4,13.2,114.7
CAMP_KITCHEN_A_0003,Camp Kitchen & Tools,2,63.5,217.9,32.9,160.0
CAMP_KITCHEN_A_0004,Camp Kitchen & Tools,1,17.9,26.8,7.9,25.8
CAMP_KITCHEN_A_0005,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0006,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0007,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0008,Camp Kitchen & Tools,14,53.3,75.2,9.2,730.0
CAMP_KITCHEN_A_0009,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0010,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0011,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0012,Camp Kitchen & Tools,4,38.6,234.9,15.3,169.6
CAMP_KITCHEN_A_0013,Camp Kitchen & Tools,1,27.1,29.8,11.6,38.7
CAMP_KITCHEN_A_0014,Camp Kitchen & Tools,3,223.4,245.8,64.7,730.0
CAMP_KITCHEN_A_0015,Camp Kitchen & Tools,22,24.8,57.3,28.4,574.7
CAMP_KITCHEN_A_0016,Camp Kitchen & Tools,8,13.6,21.5,7.9,116.5
CAMP_KITCHEN_A_0017,Camp Kitchen & Tools,4,177.4,281.4,13.5,723.2
CAMP_KITCHEN_A_0018,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0019,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0020,Camp Kitchen & Tools,111,138.2,152.0,12.9,730.0
CAMP_KITCHEN_A_0021,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0022,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0023,Camp Kitchen & Tools,1,48.8,176.2,6.1,54.9
CAMP_KITCHEN_A_0024,Camp Kitchen & Tools,2,65.8,103.2,6.4,137.9
CAMP_KITCHEN_A_0025,Camp Kitchen & Tools,3,23.1,73.2,24.5,93.9
CAMP_KITCHEN_A_0026,Camp Kitchen & Tools,1,14.7,42.1,14.5,29.2
CAMP_KITCHEN_A_0027,Camp Kitchen & Tools,1,28.5,59.8,24.9,53.4
CAMP_KITCHEN_A_0028,Camp Kitchen & Tools,3,57.8,162.2,27.9,201.5
CAMP_KITCHEN_A_0029,Camp Kitchen & Tools,4,31.8,79.1,32.0,159.3
CAMP_KITCHEN_A_0030,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0031,Camp Kitchen & Tools,9,134.7,148.2,28.1,730.0
CAMP_KITCHEN_A_0032,Camp Kitchen & Tools,2,57.6,120.0,26.1,141.4
CAMP_KITCHEN_A_0033,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0034,Camp Kitchen & Tools,7,13.0,19.4,20.6,111.3
CAMP_KITCHEN_A_0035,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0036,Camp Kitchen & Tools,1,123.4,251.7,30.6,154.0
CAMP_KITCHEN_A_0037,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0038,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0039,Camp Kitchen & Tools,1,64.9,92.9,57.6,122.5
CAMP_KITCHEN_A_0040,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0041,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0042,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0043,Camp Kitchen & Tools,2,98.1,113.9,29.1,225.3
CAMP_KITCHEN_A_0044,Camp Kitchen & Tools,2,27.1,93.4,11.8,66.1
CAMP_KITCHEN_A_0045,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0046,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0047,Camp Kitchen & Tools,5,55.5,109.3,31.1,308.5
CAMP_KITCHEN_A_0048,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0049,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0050,Camp Kitchen & Tools,1,88.6,172.3,5.9,94.5
CAMP_KITCHEN_A_0051,Camp Kitchen & Tools,2,29.7,122.2,7.9,67.3
CAMP_KITCHEN_A_0052,Camp Kitchen & Tools,64,25.5,67.3,7.9,730.0
CAMP_KITCHEN_A_0053,Camp Kitchen & Tools,1,60.2,341.2,11.9,72.1
CAMP_KITCHEN_A_0054,Camp Kitchen & Tools,1,76.0,279.0,12.6,88.6
CAMP_KITCHEN_A_0055,Camp Kitchen & Tools,1,129.9,337.2,13.6,143.6
CAMP_KITCHEN_A_0056,Camp Kitchen & Tools,3,71.4,161.7,20.1,234.3
CAMP_KITCHEN_A_0057,Camp Kitchen & Tools,4,116.6,365.0,29.4,495.6
CAMP_KITCHEN_A_0058,Camp Kitchen & Tools,6,40.3,45.8,12.1,253.7
CAMP_KITCHEN_A_0059,Camp Kitchen & Tools,9,75.4,120.7,9.7,688.3
CAMP_KITCHEN_A_0060,Camp Kitchen & Tools,1,43.4,65.5,29.3,72.7
CAMP_KITCHEN_A_0061,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0062,Camp Kitchen & Tools,1,31.2,58.6,22.6,53.8
CAMP_KITCHEN_A_0063,Camp Kitchen & Tools,10,45.3,105.3,12.5,465.7
CAMP_KITCHEN_A_0064,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0065,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0066,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0067,Camp Kitchen & Tools,1,37.8,54.0,9.4,47.2
CAMP_KITCHEN_A_0068,Camp Kitchen & Tools,5,128.5,141.3,14.2,656.7
CAMP_KITCHEN_A_0069,Camp Kitchen & Tools,1,70.5,348.8,15.4,85.9
CAMP_KITCHEN_A_0070,Camp Kitchen & Tools,14,16.3,51.6,9.5,237.1
CAMP_KITCHEN_A_0071,Camp Kitchen & Tools,0,,,,
CAMP_KITCHEN_A_0072,Camp Kitchen & Tools,3,116.2,187.5,3.8,352.4
CAMP_KITCHEN_A_0073,Camp Kitchen & Tools,1,91.8,365.0,13.0,104.9
CAMP_KITCHEN_A_0074,Camp Kitchen & Tools,2,48.1,79.7,89.2,185.4
CAMP_KITCHEN_A_0075,Camp Kitchen & Tools,6,48.5,104.2,58.9,350.0
CAMP_KITCHEN_A_0076,Camp Kitchen & Tools,1,92.1,170.4,7.8,99.9
CAMP_KITCHEN_A_0077,Camp Kitchen & Tools,1,106.9,236.3,15.8,122.7
CAMP_KITCHEN_A_0078,Camp Kitchen & Tools,1,37.9,55.0,8.7,46.7
CAMP_KITCHEN_A_0079,Camp Kitchen & Tools,4,33.6,120.7,45.5,179.8
CAMP_KITCHEN_A_0080,Camp Kitchen & Tools,0,,,,
